equipment_usage_id,time_id,date,day,day_name,month,year,site_name,region,latitude,longitude,equipment_name,equipment_type,manufacture,model,capacity,purchase_date,operating_hours,downtime_hours,fuel_consumption,maintenance_cost,created_at,created_by
710,15,2025-05-15,15,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,240,11,1325,581255,2025-05-15 14:00:00,IoT
711,20,2025-05-20,20,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,266,4,1225,398454,2025-05-20 08:00:00,IoT
712,21,2025-05-21,21,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,289,5,1408,656469,2025-05-21 11:00:00,IoT
713,2,2025-05-02,2,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,281,24,1382,549097,2025-05-02 15:00:00,IoT
714,23,2025-05-23,23,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,262,14,1433,546433,2025-05-23 15:00:00,IoT
715,30,2025-05-30,30,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,329,15,1476,669251,2025-05-30 11:00:00,IoT
716,27,2025-05-27,27,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,323,18,1581,434039,2025-05-27 10:00:00,IoT
717,5,2025-05-05,5,Monday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,335,19,1968,976327,2025-05-05 12:00:00,IoT
718,7,2025-05-07,7,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,299,23,1514,657305,2025-05-07 15:00:00,IoT
719,17,2025-05-17,17,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,316,13,1447,623899,2025-05-17 15:00:00,IoT
720,9,2025-05-09,9,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,285,18,1266,511032,2025-05-09 15:00:00,IoT
721,17,2025-05-17,17,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,363,10,2052,794323,2025-05-17 15:00:00,IoT
722,23,2025-05-23,23,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,260,23,1530,612575,2025-05-23 13:00:00,IoT
723,26,2025-05-26,26,Monday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,326,4,2115,917386,2025-05-26 12:00:00,IoT
724,11,2025-05-11,11,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,267,25,1205,517934,2025-05-11 09:00:00,IoT
725,10,2025-05-10,10,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,299,13,1476,765651,2025-05-10 14:00:00,IoT
726,25,2025-05-25,25,Sunday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,323,21,1485,678971,2025-05-25 12:00:00,IoT
727,20,2025-05-20,20,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,272,18,1584,777176,2025-05-20 16:00:00,IoT
728,30,2025-05-30,30,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,321,23,1434,752442,2025-05-30 08:00:00,IoT
729,15,2025-05-15,15,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,329,12,1811,579371,2025-05-15 14:00:00,IoT
730,19,2025-05-19,19,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,340,9,2084,980958,2025-05-19 06:00:00,IoT
731,19,2025-05-19,19,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,351,11,1781,584714,2025-05-19 08:00:00,IoT
732,27,2025-05-27,27,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,324,22,1873,637015,2025-05-27 15:00:00,IoT
733,13,2025-05-13,13,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,254,25,1357,534881,2025-05-13 11:00:00,IoT
734,2,2025-05-02,2,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,275,17,1554,524592,2025-05-02 11:00:00,IoT
735,27,2025-05-27,27,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,293,14,1577,691757,2025-05-27 07:00:00,IoT
736,26,2025-05-26,26,Monday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,318,3,1523,832665,2025-05-26 14:00:00,IoT
737,26,2025-05-26,26,Monday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,259,19,1297,439159,2025-05-26 13:00:00,IoT
738,10,2025-05-10,10,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,309,7,1525,870609,2025-05-10 16:00:00,IoT
739,7,2025-05-07,7,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,309,3,1499,773859,2025-05-07 07:00:00,IoT
740,10,2025-05-10,10,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,311,6,1970,944777,2025-05-10 06:00:00,IoT
741,17,2025-05-17,17,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,339,9,1811,863652,2025-05-17 16:00:00,IoT
742,11,2025-05-11,11,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,278,17,1570,879065,2025-05-11 11:00:00,IoT
743,22,2025-05-22,22,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,309,3,1680,693464,2025-05-22 07:00:00,IoT
744,20,2025-05-20,20,Tuesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,253,20,1305,492220,2025-05-20 11:00:00,IoT
745,11,2025-05-11,11,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,320,10,1680,748513,2025-05-11 15:00:00,IoT
746,6,2025-05-06,6,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,339,4,1773,833418,2025-05-06 13:00:00,IoT
747,5,2025-05-05,5,Monday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,327,4,1325,455536,2025-05-05 12:00:00,IoT
748,3,2025-05-03,3,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,281,13,1528,586449,2025-05-03 10:00:00,IoT
749,27,2025-05-27,27,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,368,7,1840,944158,2025-05-27 15:00:00,IoT
750,3,2025-05-03,3,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,276,23,1533,562734,2025-05-03 16:00:00,IoT
751,23,2025-05-23,23,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,284,11,1414,475351,2025-05-23 15:00:00,IoT
752,30,2025-05-30,30,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,281,18,1469,570268,2025-05-30 13:00:00,IoT
753,1,2025-05-01,1,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,277,8,1479,650951,2025-05-01 13:00:00,IoT
754,10,2025-05-10,10,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,256,25,1460,376983,2025-05-10 12:00:00,IoT
755,26,2025-05-26,26,Monday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,335,17,1636,708396,2025-05-26 14:00:00,IoT
756,13,2025-05-13,13,Tuesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,285,18,1424,687283,2025-05-13 08:00:00,IoT
757,13,2025-05-13,13,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,313,13,1820,778250,2025-05-13 15:00:00,IoT
758,18,2025-05-18,18,Sunday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,271,25,1669,640839,2025-05-18 17:00:00,IoT
759,19,2025-05-19,19,Monday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,317,20,1552,742697,2025-05-19 11:00:00,IoT
760,4,2025-05-04,4,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,279,6,1603,636494,2025-05-04 15:00:00,IoT
761,22,2025-05-22,22,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,290,9,1553,432234,2025-05-22 07:00:00,IoT
762,27,2025-05-27,27,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,240,17,1275,523246,2025-05-27 08:00:00,IoT
763,18,2025-05-18,18,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,309,9,1595,634440,2025-05-18 09:00:00,IoT
764,22,2025-05-22,22,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,336,14,1755,777922,2025-05-22 17:00:00,IoT
765,3,2025-05-03,3,Saturday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,319,12,1530,711915,2025-05-03 08:00:00,IoT
766,2,2025-05-02,2,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,246,14,1200,534380,2025-05-02 14:00:00,IoT
767,4,2025-05-04,4,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,295,13,1510,706710,2025-05-04 16:00:00,IoT
768,23,2025-05-23,23,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,294,24,1522,685799,2025-05-23 09:00:00,IoT
769,6,2025-05-06,6,Tuesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,272,16,1642,801638,2025-05-06 11:00:00,IoT
770,5,2025-05-05,5,Monday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,316,23,1868,706083,2025-05-05 07:00:00,IoT
771,1,2025-05-01,1,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,362,5,2136,928974,2025-05-01 08:00:00,IoT
772,5,2025-05-05,5,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,325,8,1533,623191,2025-05-05 15:00:00,IoT
773,15,2025-05-15,15,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,305,10,1530,601701,2025-05-15 11:00:00,IoT
774,6,2025-05-06,6,Tuesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,240,10,1495,480588,2025-05-06 17:00:00,IoT
775,23,2025-05-23,23,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,326,4,1879,742397,2025-05-23 06:00:00,IoT
776,19,2025-05-19,19,Monday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,347,5,1857,952461,2025-05-19 17:00:00,IoT
777,5,2025-05-05,5,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,367,19,2184,846496,2025-05-05 13:00:00,IoT
778,3,2025-05-03,3,Saturday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,251,24,1325,473850,2025-05-03 16:00:00,IoT
779,22,2025-05-22,22,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,369,4,2096,863839,2025-05-22 15:00:00,IoT
780,29,2025-05-29,29,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,241,18,1440,469022,2025-05-29 14:00:00,IoT
781,19,2025-05-19,19,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,326,8,1780,704464,2025-05-19 10:00:00,IoT
782,2,2025-05-02,2,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,278,23,1488,418273,2025-05-02 06:00:00,IoT
783,16,2025-05-16,16,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,296,22,1513,752962,2025-05-16 18:00:00,IoT
784,1,2025-05-01,1,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,275,11,1364,665077,2025-05-01 07:00:00,IoT
785,9,2025-05-09,9,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,275,3,1340,574882,2025-05-09 10:00:00,IoT
786,24,2025-05-24,24,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,262,14,1277,522793,2025-05-24 13:00:00,IoT
787,26,2025-05-26,26,Monday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,350,19,1720,804236,2025-05-26 08:00:00,IoT
788,28,2025-05-28,28,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,305,16,1674,630819,2025-05-28 13:00:00,IoT
789,25,2025-05-25,25,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,302,21,1612,687704,2025-05-25 09:00:00,IoT
790,24,2025-05-24,24,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,321,8,1467,560814,2025-05-24 06:00:00,IoT
791,15,2025-05-15,15,Thursday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,289,15,1543,679194,2025-05-15 09:00:00,IoT
792,22,2025-05-22,22,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,300,16,1434,476100,2025-05-22 14:00:00,IoT
793,1,2025-05-01,1,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,294,4,1461,678005,2025-05-01 16:00:00,IoT
794,4,2025-05-04,4,Sunday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,345,11,2021,842915,2025-05-04 11:00:00,IoT
795,9,2025-05-09,9,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,341,24,1899,755077,2025-05-09 13:00:00,IoT
796,24,2025-05-24,24,Saturday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,324,25,2066,876898,2025-05-24 16:00:00,IoT
797,6,2025-05-06,6,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,241,3,1204,568022,2025-05-06 07:00:00,IoT
798,14,2025-05-14,14,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,253,12,1428,442147,2025-05-14 09:00:00,IoT
799,9,2025-05-09,9,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,281,22,1558,548203,2025-05-09 06:00:00,IoT
800,22,2025-05-22,22,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,255,7,1261,372645,2025-05-22 15:00:00,IoT
801,13,2025-05-13,13,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,323,12,1856,796606,2025-05-13 10:00:00,IoT
802,15,2025-05-15,15,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,320,16,1516,644904,2025-05-15 18:00:00,IoT
803,23,2025-05-23,23,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,316,4,1682,588795,2025-05-23 10:00:00,IoT
804,13,2025-05-13,13,Tuesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,303,17,1732,688760,2025-05-13 08:00:00,IoT
805,3,2025-05-03,3,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,299,18,1600,693555,2025-05-03 16:00:00,IoT
806,4,2025-05-04,4,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,295,6,1311,510947,2025-05-04 16:00:00,IoT
807,30,2025-05-30,30,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,333,5,1852,718277,2025-05-30 07:00:00,IoT
808,19,2025-05-19,19,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,349,7,1828,559838,2025-05-19 13:00:00,IoT
809,21,2025-05-21,21,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,339,7,1409,704725,2025-05-21 10:00:00,IoT
810,23,2025-05-23,23,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,306,18,1301,670209,2025-05-23 17:00:00,IoT
811,16,2025-05-16,16,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,324,3,1335,683183,2025-05-16 09:00:00,IoT
812,13,2025-05-13,13,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,277,13,1590,680653,2025-05-13 11:00:00,IoT
813,22,2025-05-22,22,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,273,13,1346,591551,2025-05-22 14:00:00,IoT
814,3,2025-05-03,3,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,341,4,1703,642598,2025-05-03 14:00:00,IoT
815,13,2025-05-13,13,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,279,23,1678,804527,2025-05-13 07:00:00,IoT
816,23,2025-05-23,23,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,275,4,1524,499333,2025-05-23 08:00:00,IoT
817,7,2025-05-07,7,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,330,20,2050,903826,2025-05-07 07:00:00,IoT
818,21,2025-05-21,21,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,304,13,1530,408607,2025-05-21 06:00:00,IoT
819,2,2025-05-02,2,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,305,23,2007,761964,2025-05-02 09:00:00,IoT
820,22,2025-05-22,22,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,330,21,1574,478094,2025-05-22 17:00:00,IoT
821,8,2025-05-08,8,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,327,3,1436,756321,2025-05-08 16:00:00,IoT
822,16,2025-05-16,16,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,295,8,1579,568439,2025-05-16 06:00:00,IoT
823,21,2025-05-21,21,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,352,8,1649,789172,2025-05-21 15:00:00,IoT
824,27,2025-05-27,27,Tuesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,332,22,1427,559863,2025-05-27 13:00:00,IoT
825,26,2025-05-26,26,Monday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,264,24,1551,823457,2025-05-26 11:00:00,IoT
826,13,2025-05-13,13,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,323,13,1547,786200,2025-05-13 08:00:00,IoT
827,27,2025-05-27,27,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,317,6,1444,675900,2025-05-27 07:00:00,IoT
828,9,2025-05-09,9,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,280,17,1489,690145,2025-05-09 08:00:00,IoT
829,8,2025-05-08,8,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,288,8,1425,697200,2025-05-08 18:00:00,IoT
830,1,2025-05-01,1,Thursday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,280,25,1401,594064,2025-05-01 07:00:00,IoT
831,21,2025-05-21,21,Wednesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,326,7,1843,616528,2025-05-21 09:00:00,IoT
832,21,2025-05-21,21,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,297,22,1410,412718,2025-05-21 08:00:00,IoT
